lat,lon
33.26515757296364,35.363428784963105
33.26494425229853,35.363499013927495
33.264730931633416,35.363569242891884
33.264517610968305,35.363639471856274
33.264304290303194,35.363709700820664
33.26409096963808,35.36377992978505
33.26387764897297,35.36385015874944
33.26366432830786,35.36392038771383
33.26345100764275,35.36399061667822
33.26323768697764,35.36406084564261
33.26302436631253,35.364131074607
33.26281104564742,35.36420130357139
33.26259772498231,35.36427153253578
33.262384404317196,35.36434176150017
33.262171083652085,35.36441199046456
33.261957762986974,35.36448221942895
33.26174444232186,35.36455244839334
33.26153112165675,35.36462267735773
33.26131780099164,35.36469290632212
33.26109302932576,35.36476690516008
33.26097506825708,35.36457579524438
33.26085710718841,35.36438468532867
33.26073914611973,35.36419357541297
33.26062118505106,35.364002465497265
33.26050322398238,35.36381135558156
33.26038526291371,35.36362024566586
33.26026730184503,35.36342913575015
33.26014934077636,35.36323802583445
33.260031379707684,35.363046915918744
33.25991341863901,35.36285580600304
33.259795457570334,35.362664696087336
33.25967749650166,35.36247358617163
33.259559535432984,35.36228247625593
33.25944157436431,35.36209136634022
33.259323613295635,35.36190025642452
33.25920565222696,35.361709146508815
33.259087691158285,35.36151803659311
33.25896973008961,35.36132692667741
33.258851769020936,35.3611358167617
33.25873380795226,35.360944706846
33.258615846883586,35.360753596930294
33.25849788581491,35.36056248701459
33.25837992474624,35.360371377098886
33.25826196367756,35.36018026718318
33.25814400260889,35.35998915726748
33.25802604154021,35.359798047351774
33.25790808047154,35.35960693743607
33.25779011940286,35.359415827520365
33.25767215833419,35.35922471760466
33.25755419726551,35.35903360768896
33.25743623619684,35.35884249777325
33.25731827512816,35.35865138785755
33.25720031405949,35.358460277941845
33.257082352990814,35.35826916802614
33.25696439192214,35.358078058110436
33.256846430853464,35.35788694819473
33.25672846978479,35.35769583827903
33.256610508716115,35.357504728363324
33.25649254764744,35.35731361844762
33.256374586578765,35.357122508531916
33.25625662551009,35.35693139861621
33.256138664441416,35.35674028870051
33.25602070337274,35.3565491787848
33.255902742304066,35.3563580688691
33.25578478123539,35.356166958953395
33.25566682016672,35.35597584903769
33.25554885909804,35.35578473912199
33.25543089802937,35.35559362920628
33.25531293696069,35.35540251929058
33.25519497589202,35.355211409374874
33.25507701482334,35.35502029945917
33.25495905375467,35.354829189543466
33.25484109268599,35.35463807962776
33.25472313161732,35.35444696971206
33.25460517054864,35.35425585979635
33.25448720947997,35.35406474988065
33.254369248411294,35.353873639964945
33.25425128734262,35.35368253004924
33.254133326273944,35.35349142013354
33.25401536520527,35.35330031021783
33.253897404136595,35.35310920030213
33.25377944306792,35.352918090386424
33.253661481999245,35.35272698047072
33.25354352093057,35.352535870555016
33.253425559861896,35.35234476063931
33.25330759879322,35.35215365072361
33.253189637724546,35.351962540807904
33.25307167665587,35.3517714308922
33.252953715587196,35.351580320976495
33.25283575451852,35.35138921106079
33.25271779344985,35.35119810114509
33.25259983238117,35.35100699122938
33.2524818713125,35.35081588131368
33.25236391024382,35.350624771397975
33.25224594917515,35.35043366148227
33.25212798810647,35.350242551566566
33.2520100270378,35.35005144165086
33.25189206596912,35.34986033173516
33.25177410490045,35.349669221819454
33.251656143831774,35.34947811190375
33.2515381827631,35.349287001988046
33.251420221694424,35.34909589207234
33.25130226062575,35.34890478215664
33.251184299557075,35.34871367224093
33.2510663384884,35.34852256232523
33.250948377419725,35.348331452409525
33.25083041635105,35.34814034249382
33.250712455282375,35.34794923257812
33.25058816209237,35.347747863929484
33.25037696457373,35.34767148708925
33.250165767055094,35.34759511024902
33.249954569536456,35.34751873340878
33.24974337201782,35.34744235656855
33.24953217449918,35.347365979728316
33.24932097698054,35.34728960288808
33.249109779461904,35.34721322604785
33.248898581943266,35.347136849207615
33.24868738442463,35.34706047236738
33.24847618690599,35.34698409552715
33.24826498938735,35.346907718686914
33.24805379186871,35.34683134184668
33.247842594350075,35.34675496500645
33.24763139683144,35.34667858816621
33.2474201993128,35.34660221132598
33.24720900179416,35.346525834485746
33.24699780427552,35.34644945764551
33.246786606756885,35.34637308080528
33.24657540923825,35.346296703965045
33.24636421171961,35.34622032712481
33.24615301420097,35.34614395028458
33.24594181668233,35.346067573444344
33.245730619163695,35.34599119660411
33.24551942164506,35.34591481976388
33.24530822412642,35.34583844292364
33.24509702660778,35.34576206608341
33.24488582908914,35.345685689243176
33.244674631570504,35.34560931240294
33.244463434051866,35.34553293556271
33.24425223653323,35.345456558722475
33.24404103901459,35.34538018188224
33.24382984149595,35.34530380504201
33.243618643977314,35.345227428201774
33.243407446458676,35.34515105136154
33.24319624894004,35.34507467452131
33.2429850514214,35.34499829768107
33.24277385390276,35.34492192084084
33.24256265638412,35.344845544000606
33.242351458865485,35.34476916716037
33.24214026134685,35.34469279032014
33.24192906382821,35.344616413479905
33.24171786630957,35.34454003663967
33.24150666879093,35.34446365979944
33.241295471272295,35.344387282959204
33.24108427375366,35.34431090611897
33.24087307623502,35.34423452927874
33.24066187871638,35.3441581524385
33.24045068119774,35.34408177559827
33.240239483679105,35.344005398758036
33.24002828616047,35.3439290219178
33.23981708864183,35.34385264507757
33.23960589112319,35.343776268237335
33.23939469360455,35.3436998913971
33.239183496085914,35.34362351455687
33.238972298567276,35.343547137716634
33.23876110104864,35.3434707608764
33.23854990353,35.343394384036166
33.23833870601136,35.34331800719593
33.238127508492724,35.3432416303557
33.237916310974086,35.343165253515465
33.23770511345545,35.34308887667523
33.23749391593681,35.343012499835
33.23728271841817,35.342936122994765
33.23707152089953,35.34285974615453
33.236860323380895,35.3427833693143
33.23664912586226,35.342706992474064
33.23643792834362,35.34263061563383
33.23622673082498,35.342554238793596
33.23601553330634,35.34247786195336
33.235804335787705,35.34240148511313
33.23559313826907,35.342325108272895
33.23538194075043,35.34224873143266
33.23517074323179,35.34217235459243
33.23495954571315,35.342095977752194
33.234748348194515,35.34201960091196
33.23453715067588,35.34194322407173
33.23432595315724,35.34186684723149
33.2341147556386,35.34179047039126
33.23390355811996,35.341714093551026
33.233692360601324,35.34163771671079
33.233481163082686,35.34156133987056
33.23326996556405,35.341484963030325
33.23305876804541,35.34140858619009
33.23284757052677,35.34133220934986
33.232636373008134,35.341255832509624
33.232425175489496,35.34117945566939
33.23221397797086,35.34110307882916
33.23200278045222,35.34102670198892
33.23178024590291,35.34094622525853
33.231560543784866,35.34099279555945
33.23134084166682,35.341039365860375
33.231121139548776,35.3410859361613
33.23090143743073,35.34113250646222
33.230681735312686,35.34117907676315
33.23046203319464,35.34122564706407
33.230242331076596,35.341272217364995
33.23002262895855,35.34131878766592
33.229802926840506,35.34136535796684
33.22958322472246,35.34141192826777
33.229363522604416,35.34145849856869
33.22914382048637,35.341505068869616
33.228924118368326,35.34155163917054
33.22870441625028,35.341598209471464
33.228484714132236,35.34164477977239
33.22826501201419,35.34169135007331
33.228045309896146,35.341737920374236
33.2278256077781,35.34178449067516
33.227605905660056,35.341831060976084
33.22738620354201,35.34187763127701
33.227166501423966,35.34192420157793
33.22694679930592,35.341970771878856
33.226727097187876,35.34201734217978
33.22650739506983,35.342063912480704
33.226287692951786,35.34211048278163
33.22606799083374,35.34215705308255
33.225848288715696,35.342203623383476
33.22562858659765,35.3422501936844
33.225408884479606,35.342296763985324
33.22518918236156,35.34234333428625
33.224969480243516,35.34238990458717
33.22474977812547,35.342436474888096
33.224530076007426,35.34248304518902
33.22431037388938,35.342529615489944
33.224090671771336,35.34257618579087
33.22387096965329,35.34262275609179
33.223651267535246,35.342669326392716
33.2234315654172,35.34271589669364
33.223211863299156,35.342762466994564
33.22299216118111,35.34280903729549
33.222772459063066,35.34285560759641
33.22255275694502,35.34290217789734
33.222333054826976,35.34294874819826
33.22211335270893,35.342995318499185
33.221893650590886,35.34304188880011
33.22167394847284,35.34308845910103
33.221454246354796,35.34313502940196
33.22123454423675,35.34318159970288
33.221014842118706,35.343228170003805
33.22079514000066,35.34327474030473
33.220575437882616,35.34332131060565
33.22035573576457,35.34336788090658
33.220136033646526,35.3434144512075
33.21991633152848,35.343461021508425
33.219696629410436,35.34350759180935
33.21947692729239,35.34355416211027
33.219257225174346,35.3436007324112
33.2190375230563,35.34364730271212
33.218817820938256,35.343693873013045
33.21859811882021,35.34374044331397
33.218378416702166,35.34378701361489
33.21815871458412,35.34383358391582
33.217939012466076,35.34388015421674
33.21771931034803,35.343926724517665
33.217499608229986,35.34397329481859
33.21727990611194,35.34401986511951
33.217060203993896,35.34406643542044
33.21684050187585,35.34411300572136
33.216620799757806,35.344159576022285
33.21640109763976,35.34420614632321
33.216181395521716,35.34425271662413
33.21596169340367,35.34429928692506
33.215741991285626,35.34434585722598
33.21552228916758,35.344392427526905
33.215302587049536,35.34443899782783
33.21508288493149,35.34448556812875
33.214863182813446,35.34453213842968
33.2146434806954,35.3445787087306
33.214423778577356,35.344625279031526
33.21420407645931,35.34467184933245
33.213984374341265,35.344718419633374
33.21376467222322,35.3447649899343
33.213544970105175,35.34481156023522
33.21332526798713,35.344858130536146
33.213105565869085,35.34490470083707
33.21288586375104,35.344951271137994
33.212666161632995,35.34499784143892
33.21244645951495,35.34504441173984
33.212214963841056,35.3450934819229
33.21207298646847,35.3449194697415
33.211931009095885,35.344745457560094
33.2117890317233,35.34457144537869
33.21164705435071,35.34439743319729
33.21150507697813,35.34422342101588
33.21136309960554,35.34404940883448
33.211221122232956,35.343875396653075
33.21107914486037,35.34370138447167
33.210937167487785,35.34352737229027
33.2107951901152,35.343353360108864
33.21065321274261,35.34317934792746
33.21051123537003,35.34300533574606
33.21036925799744,35.34283132356465
33.210227280624856,35.34265731138325
33.21008530325227,35.342483299201845
33.209943325879685,35.34230928702044
33.2098013485071,35.34213527483904
33.209659371134514,35.341961262657634
33.20951739376193,35.34178725047623
33.20937541638934,35.341613238294826
33.20923343901676,35.34143922611342
33.20909146164417,35.34126521393202
33.208949484271585,35.341091201750615
33.208807506899,35.34091718956921
33.208665529526414,35.34074317738781
33.20852355215383,35.340569165206404
33.20838157478124,35.340395153025
33.20823959740866,35.340221140843596
33.20809762003607,35.34004712866219
33.207955642663485,35.33987311648079
33.2078136652909,35.339699104299385
33.207671687918314,35.33952509211798
33.20752971054573,35.33935107993658
33.20738773317314,35.33917706775517
33.20724575580056,35.33900305557377
33.20710377842797,35.338829043392366
33.206961801055385,35.33865503121096
33.2068198236828,35.33848101902956
33.206677846310214,35.338307006848154
33.20653586893763,35.33813299466675
33.20639389156504,35.33795898248535
33.20625191419246,35.33778497030394
33.20610993681987,35.33761095812254
33.205967959447285,35.337436945941135
33.2058259820747,35.33726293375973
33.205684004702114,35.33708892157833
33.20554202732953,35.336914909396924
33.20540004995694,35.33674089721552
33.20525807258436,35.33656688503412
33.20511609521177,35.33639287285271
33.204974117839186,35.33621886067131
33.2048321404666,35.336044848489905
33.204690163094014,35.3358708363085
33.20454818572143,35.3356968241271
33.20440620834884,35.335522811945694
33.20426423097626,35.33534879976429
33.20412225360367,35.335174787582886
33.203980276231086,35.33500077540148
33.2038382988585,35.33482676322008
33.203696321485914,35.334652751038675
33.20355434411333,35.33447873885727
33.20341236674074,35.33430472667587
33.20327038936816,35.334130714494464
33.20312841199557,35.33395670231306
33.202986434622986,35.333782690131656
33.2028444572504,35.33360867795025
33.202702479877814,35.33343466576885
33.20256050250523,35.333260653587445
33.20241852513264,35.33308664140604
33.20227654776006,35.33291262922464
33.20213457038747,35.33273861704323
33.201992593014886,35.33256460486183
33.2018506156423,35.332390592680426
33.201708638269714,35.33221658049902
33.20156666089713,35.33204256831762
33.20142468352454,35.331868556136214
33.20128270615196,35.33169454395481
33.20114072877937,35.33152053177341
33.200998751406786,35.331346519592
33.2008567740342,35.3311725074106
33.200714796661615,35.330998495229196
33.20057281928903,35.33082448304779
33.20043084191644,35.33065047086639
33.20028886454386,35.330476458684984
33.20014688717127,35.33030244650358
33.200004909798686,35.33012843432218
33.1998629324261,35.32995442214077
33.199720955053515,35.32978040995937
33.199571356370825,35.329597056846815
33.199399897351036,35.32945200644821
33.19922843833125,35.3293069560496
33.19905697931146,35.32916190565099
33.19888552029167,35.329016855252384
33.19871406127188,35.328871804853776
33.19854260225209,35.32872675445517
33.1983711432323,35.32858170405656
33.19819968421251,35.32843665365795
33.19802822519272,35.328291603259345
33.19785676617293,35.32814655286074
33.197685307153144,35.32800150246213
33.197513848133354,35.32785645206352
33.197342389113565,35.327711401664914
33.197170930093776,35.327566351266306
33.19699947107399,35.3274213008677
33.1968280120542,35.32727625046909
33.19665655303441,35.32713120007048
33.19648509401462,35.326986149671875
33.19631363499483,35.32684109927327
33.19614217597504,35.32669604887466
33.19597071695525,35.32655099847605
33.19579925793546,35.32640594807744
33.19562779891567,35.326260897678836
33.195456339895884,35.32611584728023
33.195284880876095,35.32597079688162
33.195113421856306,35.32582574648301
33.194941962836516,35.325680696084405
33.19477050381673,35.3255356456858
33.19459904479694,35.32539059528719
33.19442758577715,35.32524554488858
33.19425612675736,35.32510049448997
33.19408466773757,35.324955444091366
33.19391320871778,35.32481039369276
33.19374174969799,35.32466534329415
33.1935702906782,35.32452029289554
33.19339883165841,35.324375242496934
33.193227372638624,35.32423019209833
33.193055913618835,35.32408514169972
33.192884454599046,35.32394009130111
33.19271299557926,35.3237950409025
33.19254153655947,35.323649990503895
33.19237007753968,35.32350494010529
33.19219861851989,35.32335988970668
33.1920271595001,35.32321483930807
33.19185570048031,35.323069788909464
33.19168424146052,35.32292473851086
33.19151278244073,35.32277968811225
33.19134132342094,35.32263463771364
33.191169864401154,35.32248958731503
33.190998405381364,35.322344536916425
33.190826946361575,35.32219948651782
33.190655487341786,35.32205443611921
33.190484028322,35.3219093857206
33.19031256930221,35.321764335321994
33.19014111028242,35.321619284923386
33.18996965126263,35.32147423452478
33.18979819224284,35.32132918412617
33.18962673322305,35.32118413372756
33.18945527420326,35.321039083328955
33.18928381518347,35.32089403293035
33.18911235616368,35.32074898253174
33.188940897143894,35.32060393213313
33.188769438124105,35.320458881734524
33.188597979104316,35.320313831335916
33.188426520084526,35.32016878093731
33.18825506106474,35.3200237305387
33.18808360204495,35.31987868014009
33.18791214302516,35.319733629741485
33.18774068400537,35.31958857934288
33.18756922498558,35.31944352894427
33.18739776596579,35.31929847854566
33.187226306946,35.319153428147054
33.18705484792621,35.319008377748446
33.18688338890642,35.31886332734984
33.186711929886634,35.31871827695123
33.186540470866845,35.31857322655262
33.186369011847056,35.318428176154015
33.18619755282727,35.31828312575541
33.18602609380748,35.3181380753568
33.18585463478769,35.31799302495819
33.1856831757679,35.317847974559584
33.18551171674811,35.317702924160976
33.18534025772832,35.31755787376237
33.18516879870853,35.31741282336376
33.18499733968874,35.31726777296515
33.18482588066895,35.317122722566545
33.184654421649164,35.31697767216794
33.184482962629374,35.31683262176933
33.18430229973189,35.31667978510093
33.18411590380706,35.31655450791701
33.18392950788223,35.31642923073309
33.183743111957405,35.31630395354917
33.18355671603258,35.316178676365254
33.18337032010775,35.316053399181335
33.18318392418292,35.315928121997416
33.18299752825809,35.3158028448135
33.18281113233326,35.31567756762958
33.182624736408435,35.31555229044566
33.18243834048361,35.31542701326174
33.18225194455878,35.31530173607782
33.18206554863395,35.3151764588939
33.18187915270912,35.31505118170998
33.181692756784294,35.31492590452606
33.181506360859466,35.314800627342144
33.18131996493464,35.314675350158225
33.18113356900981,35.314550072974306
33.18094717308498,35.31442479579039
33.18076077716015,35.31429951860647
33.180574381235324,35.31417424142255
33.180387985310496,35.31404896423863
33.18020158938567,35.31392368705471
33.18001519346084,35.31379840987079
33.17982879753601,35.31367313268687
33.17964240161118,35.313547855502954
33.179456005686355,35.313422578319035
33.179269609761526,35.313297301135115
33.1790832138367,35.313172023951196
33.17889681791187,35.31304674676728
33.17871042198704,35.31292146958336
33.17852402606221,35.31279619239944
33.178337630137385,35.31267091521552
33.17815123421256,35.3125456380316
33.17796483828773,35.31242036084768
33.1777784423629,35.31229508366376
33.17759204643807,35.312169806479844
33.17740565051324,35.312044529295925
33.177219254588415,35.311919252112006
33.17703285866359,35.31179397492809
33.17684646273876,35.31166869774417
33.17666006681393,35.31154342056025
33.1764736708891,35.31141814337633
33.176287274964274,35.31129286619241
33.176100879039446,35.31116758900849
33.17591448311462,35.31104231182457
33.17572808718979,35.31091703464065
33.17554169126496,35.310791757456734
33.17535529534013,35.310666480272815
33.175168899415304,35.310541203088896
33.174982503490476,35.31041592590498
33.17479610756565,35.31029064872106
33.17460971164082,35.31016537153714
33.17442331571599,35.31004009435322
33.17423691979116,35.3099148171693
33.174050523866335,35.30978953998538
33.173864127941506,35.30966426280146
33.17367773201668,35.30953898561754
33.17349133609185,35.309413708433624
33.17330494016702,35.309288431249705
33.17311854424219,35.309163154065786
33.172932148317365,35.30903787688187
33.17274575239254,35.30891259969795
33.17255935646771,35.30878732251403
33.17237296054288,35.30866204533011
33.17218656461805,35.30853676814619
33.17200016869322,35.30841149096227
33.171813772768395,35.30828621377835
33.17162737684357,35.30816093659443
33.17144098091874,35.308035659410514
33.17125458499391,35.307910382226595
33.17106818906908,35.307785105042676
33.170881793144254,35.30765982785876
33.170695397219426,35.30753455067484
33.1705090012946,35.30740927349092
33.17032260536977,35.307283996307
33.17013620944494,35.30715871912308
33.16994981352011,35.30703344193916
33.169763417595284,35.30690816475524
33.169577021670456,35.30678288757132
33.16939062574563,35.306657610387404
33.1692042298208,35.306532333203485
33.16901783389597,35.306407056019566
33.16883143797114,35.30628177883565
33.168645042046315,35.30615650165173
33.168458646121486,35.30603122446781
33.16827225019666,35.30590594728389
33.16808585427183,35.30578067009997
33.167899458347,35.30565539291605
33.16770305673491,35.30552339088384
33.16753466371203,35.30537479208354
33.16736627068916,35.30522619328324
33.16719787766628,35.30507759448294
33.16702948464341,35.30492899568264
33.16686109162053,35.304780396882336
33.16669269859766,35.304631798082035
33.16652430557478,35.304483199281734
33.16635591255191,35.30433460048143
33.16618751952903,35.30418600168113
33.16601912650616,35.30403740288083
33.16585073348328,35.30388880408053
33.16568234046041,35.30374020528023
33.16551394743753,35.30359160647993
33.16534555441466,35.303443007679626
33.16517716139178,35.303294408879324
33.16500876836891,35.30314581007902
33.16484037534603,35.30299721127872
33.164671982323156,35.30284861247842
33.16450358930028,35.30270001367812
33.164335196277406,35.30255141487782
33.16416680325453,35.30240281607752
33.163998410231656,35.302254217277216
33.16383001720878,35.302105618476915
33.163661624185906,35.301957019676614
33.16349323116303,35.30180842087631
33.163324838140156,35.30165982207601
33.16315644511728,35.30151122327571
33.162988052094406,35.30136262447541
33.16281965907153,35.30121402567511
33.162651266048655,35.30106542687481
33.16248287302578,35.300916828074506
33.162314480002905,35.300768229274205
33.16214608698003,35.3006196304739
33.161977693957155,35.3004710316736
33.16180930093428,35.3003224328733
33.161640907911405,35.300173834073
33.16147251488853,35.3000252352727
33.161304121865655,35.2998766364724
33.16113572884278,35.2997280376721
33.160967335819905,35.299579438871795
33.16079894279703,35.299430840071494
33.160630549774154,35.29928224127119
33.16046215675128,35.29913364247089
33.160293763728404,35.29898504367059
33.16012537070553,35.29883644487029
33.159956977682654,35.29868784606999
33.15978858465978,35.29853924726969
33.159620191636904,35.298390648469386
33.15945179861403,35.298242049669085
33.159283405591154,35.298093450868784
33.15911501256828,35.29794485206848
33.158946619545404,35.29779625326818
33.15877822652253,35.29764765446788
33.15860983349965,35.29749905566758
33.15844144047678,35.29735045686728
33.1582730474539,35.29720185806698
33.15810465443103,35.297053259266676
33.15793626140815,35.296904660466375
33.15776786838528,35.29675606166607
33.1575994753624,35.29660746286577
33.15743108233953,35.29645886406547
33.15726268931665,35.29631026526517
33.15709429629378,35.29616166646487
33.1569259032709,35.29601306766457
33.15675751024803,35.295864468864266
33.15658911722515,35.295715870063965
33.15642072420228,35.295567271263664
33.1562523311794,35.29541867246336
33.15608393815653,35.29527007366306
33.15591554513365,35.29512147486276
33.15574715211078,35.29497287606246
33.1555787590879,35.29482427726216
33.15541036606503,35.29467567846186
